BBLG:4,16755823293173
BBQ:17,2399999999999
AADI:7,50783333333334
AACG:1,41939759036145
AACI:10,3924859437751
AAME:2,12706827309237
AAL:14,5234738935743
AAOI:6,44734136345382
AAON:60,0220079779117
AATC:4,8355421686747
AAPL:170,025321393574
ABCB:39,9126305160642
ABCM:19,3410600441767
ABCL:6,8145140562249
ABEO:3,49626506024097
ABIO:2,06042168674699
ABNB:122,362570218875
ABOS:4,88346184738956
ABSI:1,85918473895582
ABMD:381,0539948
ABUS:2,36660642570281
ABVC:4,59971285341365
ACABU:10,4547570281125
ACAD:22,5043775080321
ACAH:10,3140923694779
ACAXU:10,4167951807229
ACB:0,650491967871486
ACBA:11,2046847389558
ACBAU:11,165218875502
ACCD:11,3584799216868
ACET:4,48156626506025
ACER:1,23887646551724
ACGLN:18,9353092429719
ACGL:74,0485141164658
ACHC:74,9408234056225
ACHV:5,24592369477912
ACGLO:22,3101988574297
ACHL:0,962082329317269
ACIW:24,4312249196787
ACIU:2,5875843373494
ACLS:141,771927813253
ACNB:34,3053011746988
ACMR:13,2118654678715
ACOR:13,6250401706827
ACRS:8,87588153012048
ACRX:1,0668875502008
ACST:2,84114457831325
ACT:25,8154196827309
ACTG:3,94690763052209
ACVA:14,020526126506
ACXP:3,09920682730924
ADAG:1,47719879518072
ADAP:1,06796787148594
ADBE:455,237972070281
ADIL:6,13122489959839
ADES:2,12949799196787
ADI:180,400421634538
ADMA:3,65587550200803
ADN:0,942809236947792
ADOC:11,0579096385542
ADPT:6,93850803212851
ADP:229,793634751004
ADTH:1,4654016064257
ADSE:5,00260441767068
ADTN:11,0978714859438
ADUS:94,1023895160642
ADSK:205,772389518072
ADVM:1,11218674698795
ADTX:26,5720101164658
AEAE:10,4299718875502
ADV:2,2951265060241
AEHL:7,08718875502008
ADXN:14,3244939518072
AEI:1,69841164658635
AEMD:3,39341365461847
AEHR:34,9376706767068
AEIS:98,7151205562249
AEYE:5,35487951807229
AEP:85,1650000763052
AFCG:12,9448333273092
AFRM:16,7187550502008
AEY:7,96303212851406
AEZS:2,74624497991968
AGEN:1,55282011646586
AFBI:14,1636746967872
AFIB:0,830261044176706
AGFY:4,35156024096385
AFMD:0,720018072289156
AGIL:1,65612682730924
AGIO:25,2534537951807
AFYA:14,5562991967871
AGMH:1,73954016064257
AGNCM:22,2131566485944
AGNCO:22,2246264518072
AGRI:23,1792168694779
AGRX:5,95919076305221
AGYS:76,4068271807229
AHG:0,584973895582329
AGLE:10,3691364658635
AGNC:9,83522088353414
AGNCN:25,1242529678715
AIHS:0,669676706827309
AGNCP:20,7666245200803
AIP:5,71222690763052
AIRS:6,46510843373494
AHCO:12,7989176726908
AHI:2,50752208835341
AIRTP:21,1374236345381
AKBA:0,983100401606426
AIH:1,01932931726908
AKTS:2,33838152610442
AKU:0,486785522088354
AIRG:5,17427710843373
AIRT:23,1446184257028
AKYA:6,96940160642571
AKAM:93,0311042931727
AKRO:40,0426707570281
AKTX:4,89658232931727
ALCO:25,1529317168675
ALEC:6,89807429718875
ALGN:296,488594257028
ALGT:91,6598394196787
ALIM:2,7809156626506
ALDX:6,96863253012048
ALKS:28,1265059879518
ALF:0,0419599598393573
ALLK:4,39570281124498
ALGM:37,5560903995984
ALGS:1,06187751004016
ALLR:87,3047589879518
ALHC:7,44245180722892
ALKT:16,1412891566265
ALOT:13,7910843333333
ALLO:4,88028112449799
ALLT:2,59915662650603
ALPN:10,3076706787149
ALNY:194,131205228916
ALPP:2,51813654618474
ALRN:1,78755220883534
ALRM:53,1534176767068
ALSA:10,7304759036145
ALRS:18,442911690763
ALSAU:10,8008032128514
ALT:6,01119678313253
ALOR:10,5619192307692
ALTR:65,4692389658634
ALTO:2,92600401606426
ALTUU:10,0730120481928
ALTU:10,092124497992
ALTUW:0,0521465863453816
ALVR:3,73323895582329
ALXO:7,10520883534137
ALYA:1,70564257028112
ALZN:6,40822289156626
AMAL:19,0218473674699
AMAO:10,3028246606335
AMAOU:10,363514479638
AMAT:130,115462202811
AMBA:71,433032128514
AMD:99,9646385261044
AMCX:14,8636546104418
AMED:88,1306828995984
AMEH:33,9317268052209
AMKR:25,6819076104418
AMGN:249,12415689759
AMLX:25,3212188473896
AMNB:35,0329318192771
AMPG:2,28455020080321
AMPGW:0,340979919678715
AMPH:44,9165461726908
AMPL:11,5920502028112
AMRK:33,6735964076305
AMRN:1,23953815261044
AMSC:6,38853413855421
AMST:3,22118273092369
AMSF:52,2078513654618
AMTB:21,2652208634538
AMSWA:12,1134939759036
AMTX:4,55023694779117
AMTI:0,329901606425703
ANAB:20,5278192811245
AMWD:64,7543172891567
AMZN:118,65893576506
ANDE:44,9827711807229
ANGI:2,5539156626506
ANEB:2,64353212851406
ANGO:9,62130522088353
ANIP:49,3445381787148
ANNX:3,90143975903615
ANIK:24,685783124498
ANSS:299,197490162651
ANIX:3,80032128514056
ANY:2,07480923694779
ANTE:1,19361445783133
AOGOU:10,6912951807229
AOUT:9,14470883534137
APAC:10,7744497991968
APEI:6,97542168674698
AOSL:28,0411245361446
API:3,24580522088353
APA:38,8603413453815
APLT:1,52885341365462
APCX:2,31425301204819
APOG:45,1161045381526
APDN:1,24568273092369
APPF:156,305162863454
APLS:59,2637470502008
APM:2,90575903614458
APPS:9,9894980060241
APP:25,9948654779116
APRE:4,80838152610441
APPN:42,2200542389559
APTO:2,23397590361446
APVO:1,25874899598393
APTMU:10,3872640562249
APXI:10,7000863453815
APTX:0,155818574297189
APWC:1,5440562248996
APXIU:10,6975562248996
AQB:9,12692168072289
APYX:3,76141967871486
AQST:1,5025421686747
ARAY:3,02253012048193
AQMS:1,08393172690763
ARAV:1,11346987951807
ARBK:1,37531726907631
ARBE:2,84954618473896
ARBKL:6,2258453815261
ARCB:96,9402608473896
ARCC:19,0206425502008
ARCE:12,9466658634538
ARCT:24,4417469959839
ARDX:3,81195180722891
ARDS:0,335226967871486
AREC:1,52938353413655
AREB:2,81410240963855
ARGX:429,418391704819
ARRW:10,3503694779116
ARIZ:10,5209056224899
ARKO:7,96139558232932
ARKR:17,2285742730924
ARQQ:1,29269879518072
ARQT:9,63101604819276
ARLP:20,3730723032129
ARRY:20,3277409879518
ARTE:10,4739818584071
AROW:23,5888152289157
ARQQW:0,4355421686747
ARHS:9,95566064257028
ARTW:2,34196787148594
ARVN:26,0245381164659
ARTL:2,07600803212851
ARYD:10,5269337349398
ASLE:15,7691506004016
ARTNA:49,9241766907631
ASMB:1,079859437751
ARVL:5,54119478313253
ASND:98,2464477991968
ARWR:31,0253273293173
ASPA:11,2733535927602
ASLN:2,67799598393574
ASML:653,547630955823
ASPU:0,16936624497992
ASO:54,6610221405622
ASPAU:11,1369782828054
ASPS:5,10413654618474
ASRV:3,14072289156627
ASTE:42,5894778433735
ASRT:4,29331325301205
ASTC:10,7701004016064
ASTS:4,75106626506024
ASTL:7,35156827309237
ASUR:11,421546184739
ASTR:5,03263052208836
ATAI:1,67429919678715
ATCOL:23,6488795240964
ASYS:8,76626506024096
ATEC:14,2097188674699
ATEX:32,1695763232932
ATHE:2,89002008032128
ATIF:1,68524899598394
ATER:0,648829317269076
ATHA:2,63189357429719
ATLCL:22,1787550381526
ATHX:0,761093393574297
ATLO:19,7699999678715
ATLC:32,1463453895582
ATLCP:19,8415521827309
ATOS:0,803574297188755
ATNF:1,45134136546185
ATRC:43,7040763032129
